f_THz,eps_real,eps_imag
155.50275137568784,-4.3245943793329005,0.8417760064156036
155.60280140070034,-4.3141306923379155,0.8401645029011334
155.70285142571285,-4.3036868917261,0.8385571031236609
155.80290145072536,-4.293262927313799,0.8369537940511137
155.90295147573786,-4.282858749074988,0.835354562700965
156.00300150075037,-4.272474307140699,0.8337593961400152
156.10305152576288,-4.262109551798414,0.8321682814841718
156.2031015507754,-4.251764433491482,0.830581205898234
156.3031515757879,-4.241438902818542,0.8289981565956765
156.4032016008004,-4.23113291053293,0.8274191208384338
156.5032516258129,-4.220846407542112,0.8258440859366869
156.60330165082541,-4.210579344907101,0.8242730392486511
156.70335167583792,-4.2003316738418786,0.8227059681803632
156.80340170085043,-4.1901033457128385,0.8211428601854726
156.90345172586294,-4.179894312038199,0.8195837027650298
157.00350175087544,-4.1697045244874555,0.8180284834672805
157.10355177588795,-4.1595339348808,0.8164771898874551
157.20360180090046,-4.14938249518857,0.8149298096675655
157.30365182591297,-4.139250157530686,0.8133863304961966
157.40370185092547,-4.129136874176092,0.8118467401083053
157.50375187593798,-4.1190425975422045,0.8103110262850134
157.6038019009505,-4.10896728019436,0.8087791768534095
157.703851925963,-4.098910874845272,0.8072511796863443
157.8039019509755,-4.088873334354462,0.8057270227022321
157.90395197598798,-4.078854611727754,0.8042066938648526
158.0040020010005,-4.0688546601166795,0.8026901811831475
158.104052026013,-4.058873432817988,0.8011774727110309
158.2041020510255,-4.048910883273077,0.7996685565471867
158.304152076038,-4.038966965067477,0.7981634208348772
158.40420210105052,-4.029041631930292,0.7966620537617455
158.50425212606302,-4.019134837733697,0.795164443559624
158.60430215107553,-4.009246536492396,0.7936705785043432
158.70435217608804,-3.9993766823630925,0.7921804469155376
158.80440220110054,-3.9895252296439767,0.790694037156457
158.90445222611305,-3.9796921327741885,0.7892113376337762
159.00450225112556,-3.9698773463333104,0.7877323367974053
159.10455227613807,-3.9600808250408517,0.7862570231403059
159.20460230115057,-3.9503025237557154,0.784785385198298
159.30465232616308,-3.9405423974757086,0.7833174115498817
159.4047023511756,-3.9308004013370152,0.7818530908160456
159.5047523761881,-3.9210764906136935,0.7803924116600861
