t_fs,lambda_t,tau_ent_t
2.645799999999999727e+03,4.750000000000000000e+15,2.681755000001104054e+04
2.646000000000000000e+03,4.750000000000000000e+15,2.681850000001104127e+04
2.646199999999999818e+03,4.750000000000000000e+15,2.681945000001104199e+04
2.646400000000000091e+03,4.750000000000000000e+15,2.682040000001104272e+04
2.646599999999999909e+03,4.750000000000000000e+15,2.682135000001104345e+04
2.646800000000000182e+03,4.750000000000000000e+15,2.682230000001104418e+04
2.647000000000000000e+03,4.750000000000000000e+15,2.682325000001104490e+04
2.647199999999999818e+03,4.750000000000000000e+15,2.682420000001104563e+04
2.647399999999999636e+03,4.750000000000000000e+15,2.682515000001104636e+04
2.647599999999999909e+03,4.750000000000000000e+15,2.682610000001104709e+04
2.647800000000000182e+03,4.750000000000000000e+15,2.682705000001104781e+04
2.648000000000000000e+03,4.750000000000000000e+15,2.682800000001104854e+04
2.648199999999999818e+03,4.750000000000000000e+15,2.682895000001104927e+04
2.648400000000000091e+03,4.750000000000000000e+15,2.682990000001105000e+04
2.648599999999999909e+03,4.750000000000000000e+15,2.683085000001105072e+04
2.648799999999999727e+03,4.750000000000000000e+15,2.683180000001105145e+04
2.649000000000000000e+03,4.750000000000000000e+15,2.683275000001105218e+04
2.649200000000000273e+03,4.750000000000000000e+15,2.683370000001105291e+04
2.649400000000000091e+03,4.750000000000000000e+15,2.683465000001105363e+04
2.649599999999999909e+03,4.750000000000000000e+15,2.683560000001105436e+04
2.649799999999999727e+03,4.750000000000000000e+15,2.683655000001105509e+04
2.650000000000000000e+03,4.750000000000000000e+15,2.683750000001105582e+04
2.650199999999999818e+03,4.750000000000000000e+15,2.683845000001105655e+04
2.650400000000000091e+03,4.750000000000000000e+15,2.683940000001105727e+04
2.650599999999999909e+03,4.750000000000000000e+15,2.684035000001105800e+04
2.650800000000000182e+03,4.750000000000000000e+15,2.684130000001105873e+04
2.651000000000000000e+03,4.750000000000000000e+15,2.684225000001105946e+04
2.651199999999999818e+03,4.750000000000000000e+15,2.684320000001106018e+04
2.651399999999999636e+03,4.750000000000000000e+15,2.684415000001106091e+04
2.651599999999999909e+03,4.750000000000000000e+15,2.684510000001106164e+04
2.651800000000000182e+03,4.750000000000000000e+15,2.684605000001106237e+04
2.652000000000000000e+03,4.750000000000000000e+15,2.684700000001106309e+04
2.652199999999999818e+03,4.750000000000000000e+15,2.684795000001106382e+04
2.652400000000000091e+03,4.750000000000000000e+15,2.684890000001106455e+04
2.652599999999999909e+03,4.750000000000000000e+15,2.684985000001106528e+04
2.652799999999999727e+03,4.750000000000000000e+15,2.685080000001106600e+04
2.653000000000000000e+03,4.750000000000000000e+15,2.685175000001106673e+04
2.653199999999999818e+03,4.750000000000000000e+15,2.685270000001106746e+04
2.653400000000000091e+03,4.750000000000000000e+15,2.685365000001106819e+04
2.653599999999999909e+03,4.750000000000000000e+15,2.685460000001106891e+04
2.653799999999999727e+03,4.750000000000000000e+15,2.685555000001106964e+04
2.654000000000000000e+03,4.750000000000000000e+15,2.685650000001107037e+04
2.654200000000000273e+03,4.750000000000000000e+15,2.685745000001107110e+04
2.654400000000000091e+03,4.750000000000000000e+15,2.685840000001107182e+04
2.654599999999999909e+03,4.750000000000000000e+15,2.685935000001107255e+04
2.654800000000000182e+03,4.750000000000000000e+15,2.686030000001107328e+04
2.655000000000000000e+03,4.750000000000000000e+15,2.686125000001107401e+04
2.655199999999999818e+03,4.750000000000000000e+15,2.686220000001107474e+04
2.655399999999999636e+03,4.750000000000000000e+15,2.686315000001107546e+04
2.655599999999999909e+03,4.750000000000000000e+15,2.686410000001107619e+04
2.655800000000000182e+03,4.750000000000000000e+15,2.686505000001107692e+04
2.656000000000000000e+03,4.750000000000000000e+15,2.686600000001107765e+04
2.656199999999999818e+03,4.750000000000000000e+15,2.686695000001107837e+04
2.656400000000000091e+03,4.750000000000000000e+15,2.686790000001107910e+04
2.656599999999999909e+03,4.750000000000000000e+15,2.686885000001107983e+04
2.656799999999999727e+03,4.750000000000000000e+15,2.686980000001108056e+04
2.657000000000000000e+03,4.750000000000000000e+15,2.687075000001108128e+04
2.657199999999999818e+03,4.750000000000000000e+15,2.687170000001108201e+04
2.657400000000000091e+03,4.750000000000000000e+15,2.687265000001108274e+04
2.657599999999999909e+03,4.750000000000000000e+15,2.687360000001108347e+04
2.657799999999999727e+03,4.750000000000000000e+15,2.687455000001108419e+04
2.658000000000000000e+03,4.750000000000000000e+15,2.687550000001108492e+04
2.658200000000000273e+03,4.750000000000000000e+15,2.687645000001108565e+04
2.658400000000000091e+03,4.750000000000000000e+15,2.687740000001108638e+04
2.658599999999999909e+03,4.750000000000000000e+15,2.687835000001108710e+04
2.658799999999999727e+03,4.750000000000000000e+15,2.687930000001108783e+04
2.659000000000000000e+03,4.750000000000000000e+15,2.688025000001108856e+04
2.659199999999999818e+03,4.750000000000000000e+15,2.688120000001108929e+04
2.659399999999999636e+03,4.750000000000000000e+15,2.688215000001109001e+04
2.659599999999999909e+03,4.750000000000000000e+15,2.688310000001109074e+04
2.659800000000000182e+03,4.750000000000000000e+15,2.688405000001109147e+04
2.660000000000000000e+03,4.750000000000000000e+15,2.688500000001109220e+04
2.660199999999999818e+03,4.750000000000000000e+15,2.688595000001109292e+04
2.660399999999999636e+03,4.750000000000000000e+15,2.688690000001109365e+04
2.660599999999999909e+03,4.750000000000000000e+15,2.688785000001109438e+04
2.660800000000000182e+03,4.750000000000000000e+15,2.688880000001109511e+04
2.661000000000000000e+03,4.750000000000000000e+15,2.688975000001109584e+04
2.661199999999999818e+03,4.750000000000000000e+15,2.689070000001109656e+04
2.661400000000000091e+03,4.750000000000000000e+15,2.689165000001109729e+04
2.661599999999999909e+03,4.750000000000000000e+15,2.689260000001109802e+04
2.661799999999999727e+03,4.750000000000000000e+15,2.689355000001109875e+04
2.661999999999999545e+03,4.750000000000000000e+15,2.689450000001109947e+04
2.662200000000000273e+03,4.750000000000000000e+15,2.689545000001110020e+04
2.662400000000000091e+03,4.750000000000000000e+15,2.689640000001110093e+04
2.662599999999999909e+03,4.750000000000000000e+15,2.689735000001110166e+04
2.662799999999999727e+03,4.750000000000000000e+15,2.689830000001110238e+04
2.663000000000000000e+03,4.750000000000000000e+15,2.689925000001110311e+04
2.663199999999999818e+03,4.750000000000000000e+15,2.690020000001110384e+04
2.663400000000000091e+03,4.750000000000000000e+15,2.690115000001110457e+04
2.663599999999999909e+03,4.750000000000000000e+15,2.690210000001110529e+04
2.663800000000000182e+03,4.750000000000000000e+15,2.690305000001110602e+04
2.664000000000000000e+03,4.750000000000000000e+15,2.690400000001110675e+04
2.664199999999999818e+03,4.750000000000000000e+15,2.690495000001110748e+04
2.664399999999999636e+03,4.750000000000000000e+15,2.690590000001110820e+04
2.664599999999999909e+03,4.750000000000000000e+15,2.690685000001110893e+04
2.664800000000000182e+03,4.750000000000000000e+15,2.690780000001110966e+04
2.665000000000000000e+03,4.750000000000000000e+15,2.690875000001111039e+04
2.665199999999999818e+03,4.750000000000000000e+15,2.690970000001111111e+04
2.665400000000000091e+03,4.750000000000000000e+15,2.691065000001111184e+04
2.665599999999999909e+03,4.750000000000000000e+15,2.691160000001111257e+04
2.665799999999999727e+03,4.750000000000000000e+15,2.691255000001111330e+04
2.665999999999999545e+03,4.750000000000000000e+15,2.691350000001111403e+04
2.666200000000000273e+03,4.750000000000000000e+15,2.691445000001111475e+04
2.666400000000000091e+03,4.750000000000000000e+15,2.691540000001111548e+04
2.666599999999999909e+03,4.750000000000000000e+15,2.691635000001111621e+04
2.666799999999999727e+03,4.750000000000000000e+15,2.691730000001111694e+04
2.667000000000000000e+03,4.750000000000000000e+15,2.691825000001111766e+04
2.667199999999999818e+03,4.750000000000000000e+15,2.691920000001111839e+04
2.667400000000000091e+03,4.750000000000000000e+15,2.692015000001111912e+04
2.667599999999999909e+03,4.750000000000000000e+15,2.692110000001111985e+04
2.667800000000000182e+03,4.750000000000000000e+15,2.692205000001112057e+04
2.668000000000000000e+03,4.750000000000000000e+15,2.692300000001112130e+04
2.668199999999999818e+03,4.750000000000000000e+15,2.692395000001112203e+04
2.668399999999999636e+03,4.750000000000000000e+15,2.692490000001112276e+04
2.668599999999999909e+03,4.750000000000000000e+15,2.692585000001112348e+04
2.668800000000000182e+03,4.750000000000000000e+15,2.692680000001112421e+04
2.669000000000000000e+03,4.750000000000000000e+15,2.692775000001112494e+04
2.669199999999999818e+03,4.750000000000000000e+15,2.692870000001112567e+04
2.669400000000000091e+03,4.750000000000000000e+15,2.692965000001112639e+04
2.669599999999999909e+03,4.750000000000000000e+15,2.693060000001112712e+04
2.669799999999999727e+03,4.750000000000000000e+15,2.693155000001112785e+04
2.670000000000000000e+03,4.750000000000000000e+15,2.693250000001112858e+04
2.670200000000000273e+03,4.750000000000000000e+15,2.693345000001112930e+04
2.670400000000000091e+03,4.750000000000000000e+15,2.693440000001113003e+04
2.670599999999999909e+03,4.750000000000000000e+15,2.693535000001113076e+04
2.670799999999999727e+03,4.750000000000000000e+15,2.693630000001113149e+04
2.671000000000000000e+03,4.750000000000000000e+15,2.693725000001113222e+04
2.671199999999999818e+03,4.750000000000000000e+15,2.693820000001113294e+04
2.671400000000000091e+03,4.750000000000000000e+15,2.693915000001113367e+04
2.671599999999999909e+03,4.750000000000000000e+15,2.694010000001113440e+04
2.671800000000000182e+03,4.750000000000000000e+15,2.694105000001113513e+04
2.672000000000000000e+03,4.750000000000000000e+15,2.694200000001113585e+04
2.672199999999999818e+03,4.750000000000000000e+15,2.694295000001113658e+04
2.672399999999999636e+03,4.750000000000000000e+15,2.694390000001113731e+04
2.672600000000000364e+03,4.750000000000000000e+15,2.694485000001113804e+04
2.672800000000000182e+03,4.750000000000000000e+15,2.694580000001113876e+04
2.673000000000000000e+03,4.750000000000000000e+15,2.694675000001113949e+04
2.673199999999999818e+03,4.750000000000000000e+15,2.694770000001114022e+04
2.673400000000000091e+03,4.750000000000000000e+15,2.694865000001114095e+04
2.673599999999999909e+03,4.750000000000000000e+15,2.694960000001114167e+04
2.673799999999999727e+03,4.750000000000000000e+15,2.695055000001114240e+04
2.674000000000000000e+03,4.750000000000000000e+15,2.695150000001114313e+04
2.674200000000000273e+03,4.750000000000000000e+15,2.695245000001114386e+04
2.674400000000000091e+03,4.750000000000000000e+15,2.695340000001114458e+04
2.674599999999999909e+03,4.750000000000000000e+15,2.695435000001114531e+04
2.674799999999999727e+03,4.750000000000000000e+15,2.695530000001114604e+04
2.675000000000000000e+03,4.750000000000000000e+15,2.695625000001114677e+04
2.675199999999999818e+03,4.750000000000000000e+15,2.695720000001114749e+04
2.675400000000000091e+03,4.750000000000000000e+15,2.695815000001114822e+04
2.675599999999999909e+03,4.750000000000000000e+15,2.695910000001114895e+04
2.675800000000000182e+03,4.750000000000000000e+15,2.696005000001114968e+04
2.676000000000000000e+03,4.750000000000000000e+15,2.696100000001115041e+04
2.676199999999999818e+03,4.750000000000000000e+15,2.696195000001115113e+04
2.676399999999999636e+03,4.750000000000000000e+15,2.696290000001115186e+04
2.676599999999999909e+03,4.750000000000000000e+15,2.696385000001115259e+04
2.676800000000000182e+03,4.750000000000000000e+15,2.696480000001115332e+04
2.677000000000000000e+03,4.750000000000000000e+15,2.696575000001115404e+04
2.677199999999999818e+03,4.750000000000000000e+15,2.696670000001115477e+04
2.677400000000000091e+03,4.750000000000000000e+15,2.696765000001115550e+04
2.677599999999999909e+03,4.750000000000000000e+15,2.696860000001115623e+04
2.677799999999999727e+03,4.750000000000000000e+15,2.696955000001115695e+04
2.678000000000000000e+03,4.750000000000000000e+15,2.697050000001115768e+04
2.678199999999999818e+03,4.750000000000000000e+15,2.697145000001115841e+04
2.678400000000000091e+03,4.750000000000000000e+15,2.697240000001115914e+04
2.678599999999999909e+03,4.750000000000000000e+15,2.697335000001115986e+04
2.678799999999999727e+03,4.750000000000000000e+15,2.697430000001116059e+04
2.679000000000000000e+03,4.750000000000000000e+15,2.697525000001116132e+04
2.679200000000000273e+03,4.750000000000000000e+15,2.697620000001116205e+04
2.679400000000000091e+03,4.750000000000000000e+15,2.697715000001116277e+04
2.679599999999999909e+03,4.750000000000000000e+15,2.697810000001116350e+04
2.679799999999999727e+03,4.750000000000000000e+15,2.697905000001116423e+04
2.680000000000000000e+03,4.750000000000000000e+15,2.698000000001116496e+04
2.680199999999999818e+03,4.750000000000000000e+15,2.698095000001116568e+04
2.680399999999999636e+03,4.750000000000000000e+15,2.698190000001116641e+04
2.680599999999999909e+03,4.750000000000000000e+15,2.698285000001116714e+04
2.680800000000000182e+03,4.750000000000000000e+15,2.698380000001116787e+04
2.681000000000000000e+03,4.750000000000000000e+15,2.698475000001116859e+04
2.681199999999999818e+03,4.750000000000000000e+15,2.698570000001116932e+04
2.681399999999999636e+03,4.750000000000000000e+15,2.698665000001117005e+04
2.681599999999999909e+03,4.750000000000000000e+15,2.698760000001117078e+04
2.681800000000000182e+03,4.750000000000000000e+15,2.698855000001117151e+04
2.682000000000000000e+03,4.750000000000000000e+15,2.698950000001117223e+04
2.682199999999999818e+03,4.750000000000000000e+15,2.699045000001117296e+04
2.682400000000000091e+03,4.750000000000000000e+15,2.699140000001117369e+04
2.682599999999999909e+03,4.750000000000000000e+15,2.699235000001117442e+04
2.682799999999999727e+03,4.750000000000000000e+15,2.699330000001117514e+04
2.683000000000000000e+03,4.750000000000000000e+15,2.699425000001117587e+04
2.683200000000000273e+03,4.750000000000000000e+15,2.699520000001117660e+04
2.683400000000000091e+03,4.750000000000000000e+15,2.699615000001117733e+04
2.683599999999999909e+03,4.750000000000000000e+15,2.699710000001117805e+04
2.683799999999999727e+03,4.750000000000000000e+15,2.699805000001117878e+04
2.684000000000000000e+03,4.750000000000000000e+15,2.699900000001117951e+04
2.684199999999999818e+03,4.750000000000000000e+15,2.699995000001118024e+04
2.684399999999999636e+03,4.750000000000000000e+15,2.700090000001118096e+04
2.684599999999999909e+03,4.750000000000000000e+15,2.700185000001118169e+04
2.684800000000000182e+03,4.750000000000000000e+15,2.700280000001118242e+04
2.685000000000000000e+03,4.750000000000000000e+15,2.700375000001118315e+04
2.685199999999999818e+03,4.750000000000000000e+15,2.700470000001118387e+04
2.685399999999999636e+03,4.750000000000000000e+15,2.700565000001118460e+04
2.685599999999999909e+03,4.750000000000000000e+15,2.700660000001118533e+04
2.685800000000000182e+03,4.750000000000000000e+15,2.700755000001118606e+04
2.686000000000000000e+03,4.750000000000000000e+15,2.700850000001118678e+04
2.686199999999999818e+03,4.750000000000000000e+15,2.700945000001118751e+04
2.686400000000000091e+03,4.750000000000000000e+15,2.701040000001118824e+04
2.686599999999999909e+03,4.750000000000000000e+15,2.701135000001118897e+04
2.686799999999999727e+03,4.750000000000000000e+15,2.701230000001118970e+04
2.686999999999999545e+03,4.750000000000000000e+15,2.701325000001119042e+04
2.687200000000000273e+03,4.750000000000000000e+15,2.701420000001119115e+04
2.687400000000000091e+03,4.750000000000000000e+15,2.701515000001119188e+04
2.687599999999999909e+03,4.750000000000000000e+15,2.701610000001119261e+04
2.687799999999999727e+03,4.750000000000000000e+15,2.701705000001119333e+04
2.688000000000000000e+03,4.750000000000000000e+15,2.701800000001119406e+04
2.688199999999999818e+03,4.750000000000000000e+15,2.701895000001119479e+04
2.688400000000000091e+03,4.750000000000000000e+15,2.701990000001119552e+04
2.688599999999999909e+03,4.750000000000000000e+15,2.702085000001119624e+04
2.688800000000000182e+03,4.750000000000000000e+15,2.702180000001119697e+04
2.689000000000000000e+03,4.750000000000000000e+15,2.702275000001119770e+04
2.689199999999999818e+03,4.750000000000000000e+15,2.702370000001119843e+04
2.689399999999999636e+03,4.750000000000000000e+15,2.702465000001119915e+04
2.689599999999999909e+03,4.750000000000000000e+15,2.702560000001119988e+04
2.689800000000000182e+03,4.750000000000000000e+15,2.702655000001120061e+04
2.690000000000000000e+03,4.750000000000000000e+15,2.702750000001120134e+04
2.690199999999999818e+03,4.750000000000000000e+15,2.702845000001120206e+04
2.690400000000000091e+03,4.750000000000000000e+15,2.702940000001120279e+04
2.690599999999999909e+03,4.750000000000000000e+15,2.703035000001120352e+04
2.690799999999999727e+03,4.750000000000000000e+15,2.703130000001120425e+04
2.691000000000000000e+03,4.750000000000000000e+15,2.703225000001120497e+04
2.691200000000000273e+03,4.750000000000000000e+15,2.703320000001120570e+04
2.691400000000000091e+03,4.750000000000000000e+15,2.703415000001120643e+04
2.691599999999999909e+03,4.750000000000000000e+15,2.703510000001120716e+04
2.691799999999999727e+03,4.750000000000000000e+15,2.703605000001120789e+04
2.692000000000000000e+03,4.750000000000000000e+15,2.703700000001120861e+04
2.692199999999999818e+03,4.750000000000000000e+15,2.703795000001120934e+04
2.692400000000000091e+03,4.750000000000000000e+15,2.703890000001121007e+04
2.692599999999999909e+03,4.750000000000000000e+15,2.703985000001121080e+04
2.692800000000000182e+03,4.750000000000000000e+15,2.704080000001121152e+04
2.693000000000000000e+03,4.750000000000000000e+15,2.704175000001121225e+04
2.693199999999999818e+03,4.750000000000000000e+15,2.704270000001121298e+04
2.693399999999999636e+03,4.750000000000000000e+15,2.704365000001121371e+04
2.693599999999999909e+03,4.750000000000000000e+15,2.704460000001121443e+04
2.693800000000000182e+03,4.750000000000000000e+15,2.704555000001121516e+04
2.694000000000000000e+03,4.750000000000000000e+15,2.704650000001121589e+04
2.694199999999999818e+03,4.750000000000000000e+15,2.704745000001121662e+04
2.694400000000000091e+03,4.750000000000000000e+15,2.704840000001121734e+04
2.694599999999999909e+03,4.750000000000000000e+15,2.704935000001121807e+04
2.694799999999999727e+03,4.750000000000000000e+15,2.705030000001121880e+04
2.695000000000000000e+03,4.750000000000000000e+15,2.705125000001121953e+04
2.695200000000000273e+03,4.750000000000000000e+15,2.705220000001122025e+04
2.695400000000000091e+03,4.750000000000000000e+15,2.705315000001122098e+04
2.695599999999999909e+03,4.750000000000000000e+15,2.705410000001122171e+04
2.695799999999999727e+03,4.750000000000000000e+15,2.705505000001122244e+04
2.696000000000000000e+03,4.750000000000000000e+15,2.705600000001122316e+04
2.696199999999999818e+03,4.750000000000000000e+15,2.705695000001122389e+04
2.696400000000000091e+03,4.750000000000000000e+15,2.705790000001122462e+04
2.696599999999999909e+03,4.750000000000000000e+15,2.705885000001122535e+04
2.696800000000000182e+03,4.750000000000000000e+15,2.705980000001122608e+04
2.697000000000000000e+03,4.750000000000000000e+15,2.706075000001122680e+04
2.697199999999999818e+03,4.750000000000000000e+15,2.706170000001122753e+04
2.697399999999999636e+03,4.750000000000000000e+15,2.706265000001122826e+04
2.697600000000000364e+03,4.750000000000000000e+15,2.706360000001122899e+04
2.697800000000000182e+03,4.750000000000000000e+15,2.706455000001122971e+04
2.698000000000000000e+03,4.750000000000000000e+15,2.706550000001123044e+04
2.698199999999999818e+03,4.750000000000000000e+15,2.706645000001123117e+04
2.698400000000000091e+03,4.750000000000000000e+15,2.706740000001123190e+04
2.698599999999999909e+03,4.750000000000000000e+15,2.706835000001123262e+04
2.698799999999999727e+03,4.750000000000000000e+15,2.706930000001123335e+04
2.699000000000000000e+03,4.750000000000000000e+15,2.707025000001123408e+04
2.699200000000000273e+03,4.750000000000000000e+15,2.707120000001123481e+04
2.699400000000000091e+03,4.750000000000000000e+15,2.707215000001123553e+04
2.699599999999999909e+03,4.750000000000000000e+15,2.707310000001123626e+04
2.699799999999999727e+03,4.750000000000000000e+15,2.707405000001123699e+04
2.700000000000000000e+03,4.750000000000000000e+15,2.707500000001123772e+04
2.700199999999999818e+03,4.750000000000000000e+15,2.707595000001123844e+04
2.700400000000000091e+03,4.750000000000000000e+15,2.707690000001123917e+04
2.700599999999999909e+03,4.750000000000000000e+15,2.707785000001123990e+04
2.700800000000000182e+03,4.750000000000000000e+15,2.707880000001124063e+04
2.701000000000000000e+03,4.750000000000000000e+15,2.707975000001124135e+04
2.701199999999999818e+03,4.750000000000000000e+15,2.708070000001124208e+04
2.701399999999999636e+03,4.750000000000000000e+15,2.708165000001124281e+04
